
Circuit: ** sch_path: /home/oe23ranan/mpw/saradcspr2022/tb_my_dynamic_comp.sch

Scale set
Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Warning: include: has no value, DC 0 assumed

Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
x1.net1                               0.781182
clk                                          0
x1.net3                                 1.5511
inn                                      0.925
x1.net2                                1.56665
inp                                      0.875
net1                                       1.8
net2                                       1.8
vdd                                        1.8
outp                               5.18409e-06
outn                               5.18409e-06
sky130_fd_pr__esd_nfet_05v0_nvt.pm3               0
                                             0
v4#branch                         -1.69192e-08
v3#branch                                    0
v2#branch                                    0
v1#branch                                    0


No. of Data Rows : 3913
     ** sch_path: /home/oe23ranan/mpw/saradcspr2022/tb_my_dynamic_comp.sch
     Transient Analysis  Thu May  5 10:27:21  2022
--------------------------------------------------------------------------------
Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
94	2.113200e-08	8.760566e-01	9.239434e-01	1.225659e-03	
95	2.120880e-08	8.760604e-01	9.239396e-01	7.651687e-03	
96	2.128940e-08	8.760645e-01	9.239355e-01	-3.08662e-03	
97	2.137252e-08	8.760686e-01	9.239314e-01	2.900724e-03	
98	2.147548e-08	8.760738e-01	9.239262e-01	-2.62182e-03	
99	2.158986e-08	8.760795e-01	9.239205e-01	2.465141e-03	
100	2.181861e-08	8.760909e-01	9.239091e-01	-2.36231e-03	
101	2.208529e-08	8.761043e-01	9.238957e-01	2.319903e-03	
102	2.256429e-08	8.761282e-01	9.238718e-01	-2.26655e-03	
103	2.329495e-08	8.761647e-01	9.238353e-01	2.264579e-03	
104	2.429495e-08	8.762147e-01	9.237853e-01	-2.23042e-03	
105	2.529495e-08	8.762647e-01	9.237353e-01	2.234069e-03	
106	2.606000e-08	8.763030e-01	9.236970e-01	-2.19655e-03	
107	2.606600e-08	8.763033e-01	9.236967e-01	-5.67512e-04	
108	2.607800e-08	8.763039e-01	9.236961e-01	-1.08747e-03	
109	2.610200e-08	8.763051e-01	9.236949e-01	-6.97114e-04	
110	2.612000e-08	8.763060e-01	9.236940e-01	1.746063e-03	
111	2.612480e-08	8.763062e-01	9.236938e-01	2.769338e-03	
112	2.613440e-08	8.763067e-01	9.236933e-01	2.365224e-03	

Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
113	2.615360e-08	8.763077e-01	9.236923e-01	1.686991e-04	
114	2.619200e-08	8.763096e-01	9.236904e-01	7.154115e-05	
115	2.623125e-08	8.763116e-01	9.236884e-01	-1.31736e-03	
116	2.627398e-08	8.763137e-01	9.236863e-01	-1.08415e-04	
117	2.634199e-08	8.763171e-01	9.236829e-01	2.910162e-04	
118	2.640930e-08	8.763205e-01	9.236795e-01	-1.33678e-04	
119	2.654391e-08	8.763272e-01	9.236728e-01	1.420721e-04	
120	2.681312e-08	8.763407e-01	9.236593e-01	-1.27505e-04	
121	2.735155e-08	8.763676e-01	9.236324e-01	1.374976e-04	
122	2.835155e-08	8.764176e-01	9.235824e-01	-1.26380e-04	
123	2.935155e-08	8.764676e-01	9.235324e-01	1.362923e-04	
124	3.035155e-08	8.765176e-01	9.234824e-01	-1.25334e-04	
125	3.100000e-08	8.765500e-01	9.234500e-01	1.349131e-04	
126	3.100600e-08	8.765503e-01	9.234497e-01	2.747144e-03	
127	3.101800e-08	8.765509e-01	9.234491e-01	2.586980e-03	
128	3.104200e-08	8.765521e-01	9.234479e-01	1.329515e-03	
129	3.106000e-08	8.765530e-01	9.234470e-01	-2.43670e-03	
130	3.106480e-08	8.765532e-01	9.234468e-01	-4.37176e-03	
131	3.107440e-08	8.765537e-01	9.234463e-01	-5.51172e-03	
132	3.109360e-08	8.765547e-01	9.234453e-01	-5.98279e-03	
133	3.113200e-08	8.765566e-01	9.234434e-01	1.297149e-03	
134	3.120880e-08	8.765604e-01	9.234396e-01	7.929518e-03	
135	3.128984e-08	8.765645e-01	9.234355e-01	-3.22924e-03	
136	3.137298e-08	8.765686e-01	9.234314e-01	3.032089e-03	
137	3.147591e-08	8.765738e-01	9.234262e-01	-2.74153e-03	
138	3.159027e-08	8.765795e-01	9.234205e-01	2.579038e-03	
139	3.181898e-08	8.765909e-01	9.234091e-01	-2.47206e-03	
140	3.208425e-08	8.766042e-01	9.233958e-01	2.427649e-03	
141	3.256104e-08	8.766281e-01	9.233719e-01	-2.37205e-03	
142	3.328571e-08	8.766643e-01	9.233357e-01	2.369762e-03	
143	3.428571e-08	8.767143e-01	9.232857e-01	-2.33432e-03	
144	3.528571e-08	8.767643e-01	9.232357e-01	2.338026e-03	
145	3.606000e-08	8.768030e-01	9.231970e-01	-2.29933e-03	
146	3.606600e-08	8.768033e-01	9.231967e-01	-5.84778e-04	
147	3.607800e-08	8.768039e-01	9.231961e-01	-1.07689e-03	
148	3.610200e-08	8.768051e-01	9.231949e-01	-7.06337e-04	
149	3.612000e-08	8.768060e-01	9.231940e-01	1.753306e-03	
150	3.612480e-08	8.768062e-01	9.231938e-01	2.771170e-03	
151	3.613440e-08	8.768067e-01	9.231933e-01	2.365533e-03	
152	3.615360e-08	8.768077e-01	9.231923e-01	1.686358e-04	
153	3.619200e-08	8.768096e-01	9.231904e-01	6.972816e-05	
154	3.623124e-08	8.768116e-01	9.231884e-01	-1.31676e-03	
155	3.627396e-08	8.768137e-01	9.231863e-01	-1.08210e-04	
156	3.634199e-08	8.768171e-01	9.231829e-01	2.908642e-04	
157	3.640929e-08	8.768205e-01	9.231795e-01	-1.33378e-04	
158	3.654389e-08	8.768272e-01	9.231728e-01	1.417819e-04	
159	3.681309e-08	8.768407e-01	9.231593e-01	-1.27206e-04	
160	3.735148e-08	8.768676e-01	9.231324e-01	1.372056e-04	
161	3.835148e-08	8.769176e-01	9.230824e-01	-1.26088e-04	
162	3.935148e-08	8.769676e-01	9.230324e-01	1.360017e-04	
163	4.035148e-08	8.770176e-01	9.229824e-01	-1.25044e-04	
164	4.100000e-08	8.770500e-01	9.229500e-01	1.346256e-04	
165	4.100600e-08	8.770503e-01	9.229497e-01	2.747154e-03	
166	4.101800e-08	8.770509e-01	9.229491e-01	2.586987e-03	
167	4.104200e-08	8.770521e-01	9.229479e-01	1.329077e-03	
168	4.106000e-08	8.770530e-01	9.229470e-01	-2.46258e-03	
169	4.106480e-08	8.770532e-01	9.229468e-01	-4.40432e-03	
170	4.107440e-08	8.770537e-01	9.229463e-01	-5.55181e-03	

Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
171	4.109360e-08	8.770547e-01	9.229453e-01	-6.03139e-03	
172	4.113200e-08	8.770566e-01	9.229434e-01	1.372993e-03	
173	4.120880e-08	8.770604e-01	9.229396e-01	8.219750e-03	
174	4.129030e-08	8.770645e-01	9.229355e-01	-3.37557e-03	
175	4.137346e-08	8.770687e-01	9.229313e-01	3.167118e-03	
176	4.147639e-08	8.770738e-01	9.229262e-01	-2.86465e-03	
177	4.159077e-08	8.770795e-01	9.229205e-01	2.696288e-03	
178	4.181951e-08	8.770910e-01	9.229090e-01	-2.58502e-03	
179	4.208354e-08	8.771042e-01	9.228958e-01	2.538609e-03	
180	4.255833e-08	8.771279e-01	9.228721e-01	-2.48066e-03	
181	4.327751e-08	8.771639e-01	9.228361e-01	2.478090e-03	
182	4.427751e-08	8.772139e-01	9.227861e-01	-2.44129e-03	
183	4.527751e-08	8.772639e-01	9.227361e-01	2.445088e-03	
184	4.606000e-08	8.773030e-01	9.226970e-01	-2.40514e-03	
185	4.606600e-08	8.773033e-01	9.226967e-01	-6.02563e-04	
186	4.607800e-08	8.773039e-01	9.226961e-01	-1.06599e-03	
187	4.610200e-08	8.773051e-01	9.226949e-01	-7.15842e-04	
188	4.612000e-08	8.773060e-01	9.226940e-01	1.760762e-03	
189	4.612480e-08	8.773062e-01	9.226938e-01	2.773050e-03	
190	4.613440e-08	8.773067e-01	9.226933e-01	2.365820e-03	
191	4.615360e-08	8.773077e-01	9.226923e-01	1.685863e-04	
192	4.619200e-08	8.773096e-01	9.226904e-01	6.788659e-05	
193	4.623123e-08	8.773116e-01	9.226884e-01	-1.31614e-03	
194	4.627394e-08	8.773137e-01	9.226863e-01	-1.08002e-04	
195	4.634199e-08	8.773171e-01	9.226829e-01	2.907143e-04	
196	4.640928e-08	8.773205e-01	9.226795e-01	-1.33079e-04	
197	4.654387e-08	8.773272e-01	9.226728e-01	1.414931e-04	
198	4.681305e-08	8.773407e-01	9.226593e-01	-1.26908e-04	
199	4.735141e-08	8.773676e-01	9.226324e-01	1.369147e-04	
200	4.835141e-08	8.774176e-01	9.225824e-01	-1.25797e-04	
201	4.935141e-08	8.774676e-01	9.225324e-01	1.357123e-04	
202	5.035141e-08	8.775176e-01	9.224824e-01	-1.24756e-04	
203	5.100000e-08	8.775500e-01	9.224500e-01	1.343392e-04	
204	5.100600e-08	8.775503e-01	9.224497e-01	2.747165e-03	
205	5.101800e-08	8.775509e-01	9.224491e-01	2.586993e-03	
206	5.104200e-08	8.775521e-01	9.224479e-01	1.328605e-03	
207	5.106000e-08	8.775530e-01	9.224470e-01	-2.48859e-03	
208	5.106480e-08	8.775532e-01	9.224468e-01	-4.43706e-03	
209	5.107440e-08	8.775537e-01	9.224463e-01	-5.59241e-03	
210	5.109360e-08	8.775547e-01	9.224453e-01	-6.08028e-03	
211	5.113200e-08	8.775566e-01	9.224434e-01	1.453436e-03	
212	5.120880e-08	8.775604e-01	9.224396e-01	8.519383e-03	
213	5.129079e-08	8.775645e-01	9.224355e-01	-3.52640e-03	
214	5.137396e-08	8.775687e-01	9.224313e-01	3.306115e-03	
215	5.147693e-08	8.775738e-01	9.224262e-01	-2.99140e-03	
216	5.159134e-08	8.775796e-01	9.224204e-01	2.817099e-03	
217	5.182016e-08	8.775910e-01	9.224090e-01	-2.70141e-03	
218	5.208305e-08	8.776042e-01	9.223958e-01	2.652972e-03	
219	5.255601e-08	8.776278e-01	9.223722e-01	-2.59258e-03	
220	5.327004e-08	8.776635e-01	9.223365e-01	2.589746e-03	
221	5.427004e-08	8.777135e-01	9.222865e-01	-2.55151e-03	
222	5.527004e-08	8.777635e-01	9.222365e-01	2.555441e-03	
223	5.606000e-08	8.778030e-01	9.221970e-01	-2.51416e-03	
224	5.606600e-08	8.778033e-01	9.221967e-01	-6.20876e-04	
225	5.607800e-08	8.778039e-01	9.221961e-01	-1.05475e-03	
226	5.610200e-08	8.778051e-01	9.221949e-01	-7.25639e-04	
227	5.612000e-08	8.778060e-01	9.221940e-01	1.768439e-03	
228	5.612480e-08	8.778062e-01	9.221938e-01	2.774977e-03	

Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
229	5.613440e-08	8.778067e-01	9.221933e-01	2.366084e-03	
230	5.615360e-08	8.778077e-01	9.221923e-01	1.685513e-04	
231	5.619200e-08	8.778096e-01	9.221904e-01	6.601524e-05	
232	5.623122e-08	8.778116e-01	9.221884e-01	-1.31552e-03	
233	5.627391e-08	8.778137e-01	9.221863e-01	-1.07791e-04	
234	5.634198e-08	8.778171e-01	9.221829e-01	2.905661e-04	
235	5.640927e-08	8.778205e-01	9.221795e-01	-1.32781e-04	
236	5.654386e-08	8.778272e-01	9.221728e-01	1.412053e-04	
237	5.681302e-08	8.778407e-01	9.221593e-01	-1.26611e-04	
238	5.735134e-08	8.778676e-01	9.221324e-01	1.366247e-04	
239	5.835134e-08	8.779176e-01	9.220824e-01	-1.25506e-04	
240	5.935134e-08	8.779676e-01	9.220324e-01	1.354237e-04	
241	6.035134e-08	8.780176e-01	9.219824e-01	-1.24468e-04	
242	6.100000e-08	8.780500e-01	9.219500e-01	1.340537e-04	
243	6.100600e-08	8.780503e-01	9.219497e-01	2.747177e-03	
244	6.101800e-08	8.780509e-01	9.219491e-01	2.586999e-03	
245	6.104200e-08	8.780521e-01	9.219479e-01	1.328100e-03	
246	6.106000e-08	8.780530e-01	9.219470e-01	-2.51475e-03	
247	6.106480e-08	8.780532e-01	9.219468e-01	-4.46997e-03	
248	6.107440e-08	8.780537e-01	9.219463e-01	-5.63352e-03	
249	6.109360e-08	8.780547e-01	9.219453e-01	-6.12944e-03	
250	6.113200e-08	8.780566e-01	9.219434e-01	1.538723e-03	
251	6.120880e-08	8.780604e-01	9.219396e-01	8.830038e-03	
252	6.129130e-08	8.780646e-01	9.219354e-01	-3.68111e-03	
253	6.137448e-08	8.780687e-01	9.219313e-01	3.448629e-03	
254	6.147751e-08	8.780739e-01	9.219261e-01	-3.12140e-03	
255	6.159198e-08	8.780796e-01	9.219204e-01	2.941156e-03	
256	6.182093e-08	8.780910e-01	9.219090e-01	-2.82092e-03	
257	6.208277e-08	8.781041e-01	9.218959e-01	2.770463e-03	
258	6.255404e-08	8.781277e-01	9.218723e-01	-2.70755e-03	
259	6.326320e-08	8.781632e-01	9.218368e-01	2.704465e-03	
260	6.426320e-08	8.782132e-01	9.217868e-01	-2.66474e-03	
261	6.526320e-08	8.782632e-01	9.217368e-01	2.668825e-03	
262	6.606000e-08	8.783030e-01	9.216970e-01	-2.62614e-03	
263	6.606600e-08	8.783033e-01	9.216967e-01	-6.39648e-04	
264	6.607800e-08	8.783039e-01	9.216961e-01	-1.04321e-03	
265	6.610200e-08	8.783051e-01	9.216949e-01	-7.35703e-04	
266	6.612000e-08	8.783060e-01	9.216940e-01	1.776318e-03	
267	6.612480e-08	8.783062e-01	9.216938e-01	2.776949e-03	
268	6.613440e-08	8.783067e-01	9.216933e-01	2.366328e-03	
269	6.615360e-08	8.783077e-01	9.216923e-01	1.685291e-04	
270	6.619200e-08	8.783096e-01	9.216904e-01	6.411573e-05	
271	6.623121e-08	8.783116e-01	9.216884e-01	-1.31489e-03	
272	6.627389e-08	8.783137e-01	9.216863e-01	-1.07574e-04	
273	6.634198e-08	8.783171e-01	9.216829e-01	2.904187e-04	
274	6.640927e-08	8.783205e-01	9.216795e-01	-1.32484e-04	
275	6.654384e-08	8.783272e-01	9.216728e-01	1.409179e-04	
276	6.681298e-08	8.783406e-01	9.216594e-01	-1.26315e-04	
277	6.735127e-08	8.783676e-01	9.216324e-01	1.363348e-04	
278	6.835127e-08	8.784176e-01	9.215824e-01	-1.25216e-04	
279	6.935127e-08	8.784676e-01	9.215324e-01	1.351353e-04	
280	7.035127e-08	8.785176e-01	9.214824e-01	-1.24181e-04	
281	7.100000e-08	8.785500e-01	9.214500e-01	1.337683e-04	
282	7.100600e-08	8.785503e-01	9.214497e-01	2.747190e-03	
283	7.101800e-08	8.785509e-01	9.214491e-01	2.587004e-03	
284	7.104200e-08	8.785521e-01	9.214479e-01	1.327562e-03	
285	7.106000e-08	8.785530e-01	9.214470e-01	-2.54103e-03	
286	7.106480e-08	8.785532e-01	9.214468e-01	-4.50306e-03	

Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
287	7.107440e-08	8.785537e-01	9.214463e-01	-5.67516e-03	
288	7.109360e-08	8.785547e-01	9.214453e-01	-6.17884e-03	
289	7.113200e-08	8.785566e-01	9.214434e-01	1.629101e-03	
290	7.120880e-08	8.785604e-01	9.214396e-01	9.151882e-03	
291	7.129183e-08	8.785646e-01	9.214354e-01	-3.83961e-03	
292	7.137502e-08	8.785688e-01	9.214312e-01	3.594702e-03	
293	7.147814e-08	8.785739e-01	9.214261e-01	-3.25467e-03	
294	7.159270e-08	8.785796e-01	9.214204e-01	3.068438e-03	
295	7.182182e-08	8.785911e-01	9.214089e-01	-2.94351e-03	
296	7.208274e-08	8.786041e-01	9.213959e-01	2.891038e-03	
297	7.255247e-08	8.786276e-01	9.213724e-01	-2.82549e-03	
298	7.325712e-08	8.786629e-01	9.213371e-01	2.822199e-03	
299	7.425712e-08	8.787129e-01	9.212871e-01	-2.78092e-03	
300	7.525712e-08	8.787629e-01	9.212371e-01	2.785186e-03	
301	7.606000e-08	8.788030e-01	9.211970e-01	-2.74101e-03	
302	7.606600e-08	8.788033e-01	9.211967e-01	-6.58917e-04	
303	7.607800e-08	8.788039e-01	9.211961e-01	-1.03135e-03	
304	7.610200e-08	8.788051e-01	9.211949e-01	-7.46037e-04	
305	7.612000e-08	8.788060e-01	9.211940e-01	1.784399e-03	
306	7.612480e-08	8.788062e-01	9.211938e-01	2.778966e-03	
307	7.613440e-08	8.788067e-01	9.211933e-01	2.366550e-03	
308	7.615360e-08	8.788077e-01	9.211923e-01	1.685198e-04	
309	7.619200e-08	8.788096e-01	9.211904e-01	6.218793e-05	
310	7.623120e-08	8.788116e-01	9.211884e-01	-1.31424e-03	
311	7.627387e-08	8.788137e-01	9.211863e-01	-1.07353e-04	
312	7.634198e-08	8.788171e-01	9.211829e-01	2.902722e-04	
313	7.640926e-08	8.788205e-01	9.211795e-01	-1.32186e-04	
314	7.654382e-08	8.788272e-01	9.211728e-01	1.406310e-04	
315	7.681295e-08	8.788406e-01	9.211594e-01	-1.26018e-04	
316	7.735121e-08	8.788676e-01	9.211324e-01	1.360452e-04	
317	7.835121e-08	8.789176e-01	9.210824e-01	-1.24926e-04	
318	7.935121e-08	8.789676e-01	9.210324e-01	1.348471e-04	
319	8.035121e-08	8.790176e-01	9.209824e-01	-1.23893e-04	
320	8.100000e-08	8.790500e-01	9.209500e-01	1.334831e-04	
321	8.100600e-08	8.790503e-01	9.209497e-01	2.747203e-03	
322	8.101800e-08	8.790509e-01	9.209491e-01	2.587009e-03	
323	8.104200e-08	8.790521e-01	9.209479e-01	1.326990e-03	
324	8.106000e-08	8.790530e-01	9.209470e-01	-2.56745e-03	
325	8.106480e-08	8.790532e-01	9.209468e-01	-4.53631e-03	
326	8.107440e-08	8.790537e-01	9.209463e-01	-5.71732e-03	
327	8.109360e-08	8.790547e-01	9.209453e-01	-6.22846e-03	
328	8.113200e-08	8.790566e-01	9.209434e-01	1.724819e-03	
329	8.120880e-08	8.790604e-01	9.209396e-01	9.484876e-03	
330	8.129240e-08	8.790646e-01	9.209354e-01	-4.00198e-03	
331	8.137556e-08	8.790688e-01	9.209312e-01	3.744118e-03	
332	8.147879e-08	8.790739e-01	9.209261e-01	-3.39097e-03	
333	8.159343e-08	8.790797e-01	9.209203e-01	3.198683e-03	
334	8.182271e-08	8.790911e-01	9.209089e-01	-3.06892e-03	
335	8.208258e-08	8.791041e-01	9.208959e-01	3.014379e-03	
336	8.255056e-08	8.791275e-01	9.208725e-01	-2.94609e-03	
337	8.325024e-08	8.791625e-01	9.208375e-01	2.942584e-03	
338	8.425024e-08	8.792125e-01	9.207875e-01	-2.89968e-03	
339	8.525024e-08	8.792625e-01	9.207375e-01	2.904173e-03	
340	8.606000e-08	8.793030e-01	9.206970e-01	-2.85849e-03	
341	8.606600e-08	8.793033e-01	9.206967e-01	-6.78600e-04	
342	8.607800e-08	8.793039e-01	9.206961e-01	-1.01921e-03	
343	8.610200e-08	8.793051e-01	9.206949e-01	-7.56606e-04	
344	8.612000e-08	8.793060e-01	9.206940e-01	1.792659e-03	

Index   time            inp             inn             outp            
--------------------------------------------------------------------------------
345	8.612480e-08	8.793062e-01	9.206938e-01	2.781022e-03	
346	8.613440e-08	8.793067e-01	9.206933e-01	2.366755e-03	
347	8.615360e-08	8.793077e-01	9.206923e-01	1.685214e-04	
348	8.619200e-08	8.793096e-01	9.206904e-01	6.023391e-05	
349	8.623119e-08	8.793116e-01	9.206884e-01	-1.31359e-03	
350	8.627385e-08	8.793137e-01	9.206863e-01	-1.07125e-04	
351	8.634197e-08	8.793171e-01	9.206829e-01	2.901252e-04	
352	8.640925e-08	8.793205e-01	9.206795e-01	-1.31888e-04	
353	8.654381e-08	8.793272e-01	9.206728e-01	1.403433e-04	
354	8.681292e-08	8.793406e-01	9.206594e-01	-1.25720e-04	
355	8.735114e-08	8.793676e-01	9.206324e-01	1.357547e-04	
356	8.835114e-08	8.794176e-01	9.205824e-01	-1.24635e-04	
357	8.935114e-08	8.794676e-01	9.205324e-01	1.345580e-04	
358	9.035114e-08	8.795176e-01	9.204824e-01	-1.23605e-04	
359	9.100000e-08	8.795500e-01	9.204500e-01	1.331970e-04	
360	9.100600e-08	8.795503e-01	9.204497e-01	2.747217e-03	
361	9.101800e-08	8.795509e-01	9.204491e-01	2.587014e-03	
362	9.104200e-08	8.795521e-01	9.204479e-01	1.326385e-03	
